time,siteID,range,range_rate
29557.1557155716,0.0000000000,1668.8892428476,4.7689899498
29562.5562556256,0.0000000000,1694.8210019433,4.8341959546
29567.9567956796,0.0000000000,1721.0947809202,4.8958147225
29573.3573357336,0.0000000000,1747.6937297994,4.9539989095
29578.7578757876,0.0000000000,1774.6017191178,5.0089259260
29584.1584158416,0.0000000000,1801.7915388146,5.0607732977
29589.5589558956,0.0000000000,1829.2552442316,5.1097036426
29594.9594959496,0.0000000000,1856.9762666204,5.1558378657
29600.3600360036,0.0000000000,1884.9419134024,5.1993281240
29605.7605760576,0.0000000000,1913.1293699370,5.2403340411
29611.1611161116,0.0000000000,1941.5379964143,5.2789582432
29616.5616561656,0.0000000000,1970.1445387587,5.3153602206
29621.9621962196,0.0000000000,1998.9438330713,5.3496235893
29627.3627362736,0.0000000000,2027.9228121671,5.3818626862
29632.7632763276,0.0000000000,2057.0698907846,5.4121953303
29638.1638163816,0.0000000000,2086.3779231946,5.4407437813
29643.5643564356,0.0000000000,2115.8336170635,5.4675363483
29648.9648964896,0.0000000000,2145.4289853750,5.4926943900
29654.3654365437,0.0000000000,2175.1571334434,5.5163161032
29659.7659765977,0.0000000000,2205.0086891823,5.5384621540
29665.1665166517,0.0000000000,2234.9762391926,5.5592415589
29670.5670567057,0.0000000000,2265.0527789747,5.5786887483
29675.9675967597,0.0000000000,2295.2303613373,5.5968604242
29681.3681368137,0.0000000000,2325.5037994712,5.6138509052
29686.7686768677,0.0000000000,2355.8632136373,5.6297333634
29692.1692169217,0.0000000000,2386.3066878013,5.6444782056
29697.5697569757,0.0000000000,2416.8292475518,5.6582437143
29702.9702970297,0.0000000000,2447.4214074310,5.6710118325
29708.3708370837,0.0000000000,2478.0816682317,5.6828680897
29713.7713771377,0.0000000000,2508.8003750663,5.6938217540
29719.1719171917,0.0000000000,2539.5783097930,5.7039506969
29724.5724572457,0.0000000000,2570.4070862776,5.7132945535
29729.9729972997,0.0000000000,2601.2869108012,5.7218508647
29735.3735373537,0.0000000000,2632.2076204608,5.7296927370
29740.7740774077,0.0000000000,2663.1710916241,5.7368090982
29746.1746174617,0.0000000000,2694.1721101336,5.7432902034
29751.5751575158,0.0000000000,2725.2033677187,5.7491336401
29756.9756975698,0.0000000000,2756.2671331283,5.7543528786
29762.3762376238,0.0000000000,2787.3556209088,5.7590504047
29767.7767776778,0.0000000000,2818.4707696013,5.7631567054
29773.1773177318,0.0000000000,2849.6026996261,5.7667351248
29778.5778577858,0.0000000000,2880.7555679858,5.7698198540
29783.9783978398,0.0000000000,2911.9225330410,5.7724323568
29789.3789378938,0.0000000000,2943.1035081163,5.7745691653
29794.7794779478,0.0000000000,2974.2941885221,5.7762483849
29800.1800180018,0.0000000000,3005.4926168274,5.7775703264
29805.5805580558,0.0000000000,3036.6981398072,5.7784264163
29810.9810981098,0.0000000000,3067.9049832816,5.7789201984
29816.3816381638,0.0000000000,3099.1142562487,5.7790465885
29821.7821782178,0.0000000000,3130.3243257273,5.7788309682
29827.1827182718,0.0000000000,3161.5322873291,5.7782124508
29832.5832583258,0.0000000000,3192.7339250282,5.7773216304
29837.9837983798,0.0000000000,3223.9322159576,5.7761213694
29843.3843384338,0.0000000000,3255.1238252061,5.7745883559
29848.7848784878,0.0000000000,3286.3047165755,5.7727935759
29854.1854185419,0.0000000000,3317.4745762010,5.7707114706
29859.5859585959,0.0000000000,3348.6333637101,5.7683664545
29864.9864986499,0.0000000000,3379.7769900364,5.7657618231
29870.3870387039,0.0000000000,3410.9101620775,5.7629009762
29875.7875787579,0.0000000000,3442.0252211781,5.7598143605
29881.1881188119,0.0000000000,3473.1205440858,5.7564814700
29886.5886588659,0.0000000000,3504.1977566888,5.7529689014
29891.9891989199,0.0000000000,3535.2596086383,5.7492095183
29897.3897389739,0.0000000000,3566.2958347880,5.7452542232
29902.7902790279,0.0000000000,3597.3124176809,5.7411101349
29908.1908190819,0.0000000000,3628.3066568195,5.7367819253
29913.5913591359,0.0000000000,3659.2753408724,5.7322722157
29918.9918991899,0.0000000000,3690.2188451904,5.7275868164
29924.3924392439,0.0000000000,3721.1409416557,5.7227129134
29929.7929792979,0.0000000000,3752.0310822173,5.7177007942
29935.1935193519,0.0000000000,3782.8971703050,5.7125133478
29940.5940594059,0.0000000000,3813.7329092407,5.7072272553
29945.9945994599,0.0000000000,3844.5397068223,5.7017268133
29951.3951395140,0.0000000000,3875.3178504601,5.6961318244
29956.7956795680,0.0000000000,3906.0651761508,5.6903826845
29962.1962196220,0.0000000000,3936.7807629677,5.6845144214
29967.5967596760,0.0000000000,3967.4632536933,5.6784959343
29972.9972997300,0.0000000000,3998.1141980020,5.6723707633
29978.3978397840,0.0000000000,4028.7290256090,5.6661370394
29983.7983798380,0.0000000000,4059.3140005661,5.6597766090
29989.1989198920,0.0000000000,4089.8630332006,5.6533134979
29994.5994599460,0.0000000000,4120.3758596435,5.6467578460
30000.0000000000,0.0000000000,4150.8529416672,5.6400852470
30005.4005400540,0.0000000000,4181.2947099125,5.6333020652
30010.8010801080,0.0000000000,4211.6982815345,5.6264310205
30016.2016201620,0.0000000000,4242.0665396706,5.6194934219
30021.6021602160,0.0000000000,4272.3948950684,5.6124149643
30027.0027002700,0.0000000000,4302.6847587896,5.6052907851
30032.4032403240,0.0000000000,4332.9381728028,5.5980911303
35227.7227722772,0.0000000000,2404.2882498033,-5.9927904590
35233.1233123312,0.0000000000,2371.9959240146,-5.9654474811
35238.5238523852,0.0000000000,2339.8553528686,-5.9372005527
35243.9243924392,0.0000000000,2307.8698864728,-5.9079995378
35249.3249324932,0.0000000000,2276.0454106513,-5.8778041429
35254.7254725473,0.0000000000,2244.3869094409,-5.8465872153
35260.1260126013,0.0000000000,2212.8972633820,-5.8142531246
35265.5265526553,0.0000000000,2181.5860243929,-5.7807912159
35270.9270927093,0.0000000000,2150.4601996264,-5.7461240226
35276.3276327633,0.0000000000,2119.5260944135,-5.7102178413
35281.7281728173,0.0000000000,2088.7857871215,-5.6729799141
35287.1287128713,0.0000000000,2058.2530244807,-5.6343605424
35292.5292529253,0.0000000000,2027.9310080311,-5.5943093302
35297.9297929793,0.0000000000,1997.8303447866,-5.5527277704
35303.3303330333,0.0000000000,1967.9576457402,-5.5095358209
35308.7308730873,0.0000000000,1938.3261547049,-5.4646581165
35314.1314131413,0.0000000000,1908.9398141205,-5.4180209888
35319.5319531953,0.0000000000,1879.8069368023,-5.3695590000
35324.9324932493,0.0000000000,1850.9449405901,-5.3191059780
35330.3330333033,0.0000000000,1822.3598454019,-5.2666431219
35335.7335733573,0.0000000000,1794.0618905672,-5.2120215315
35341.1341134113,0.0000000000,1766.0673361875,-5.1551490771
35346.5346534653,0.0000000000,1738.3866722955,-5.0959092399
35351.9351935193,0.0000000000,1711.0320392829,-5.0341609288
35357.3357335734,0.0000000000,1684.0161531965,-4.9698074215
35362.7362736274,0.0000000000,1657.3565299736,-4.9027471618
35368.1368136814,0.0000000000,1631.0686242011,-4.8327840378
35373.5373537354,0.0000000000,1605.1619884578,-4.7598134576
35378.9378937894,0.0000000000,1579.6611370588,-4.6837272744
35384.3384338434,0.0000000000,1554.5788826509,-4.6043192964
35389.7389738974,0.0000000000,1529.9370510943,-4.5214963660
35395.1395139514,0.0000000000,1505.7477959890,-4.4350907932
35400.5400540054,0.0000000000,1482.0394236635,-4.3449212670
35405.9405940594,0.0000000000,1458.8241757458,-4.2508788782
35411.3411341134,0.0000000000,1436.1318649440,-4.1528086815
35416.7416741674,0.0000000000,1413.9803102415,-4.0505160599
35422.1422142214,0.0000000000,1392.3898071245,-3.9438942536
35427.5427542754,0.0000000000,1371.3895638240,-3.8328477495
35432.9432943294,0.0000000000,1350.9988956675,-3.7171729168
35438.3438343834,0.0000000000,1331.2482096738,-3.5967960168
35443.7443744374,0.0000000000,1312.1609211857,-3.4715781061
35449.1449144915,0.0000000000,1293.7618002864,-3.3414837590
35454.5454545455,0.0000000000,1276.0762049309,-3.2064288113
35459.9459945995,0.0000000000,1259.1354097977,-3.0663550732
35465.3465346535,0.0000000000,1242.9647480505,-2.9212659964
35470.7470747075,0.0000000000,1227.5904698093,-2.7711563208
35476.1476147615,0.0000000000,1213.0434566118,-2.6161190742
35481.5481548155,0.0000000000,1199.3441112969,-2.4561864553
35486.9486948695,0.0000000000,1186.5214016820,-2.2915019847
35492.3492349235,0.0000000000,1174.6023764446,-2.1222512354
35497.7497749775,0.0000000000,1163.6056646331,-1.9486424286
35503.1503150315,0.0000000000,1153.5612959870,-1.7709417002
35508.5508550855,0.0000000000,1144.4868195225,-1.5894406511
35513.9513951395,0.0000000000,1136.4003548938,-1.4044955928
35519.3519351935,0.0000000000,1129.3218719918,-1.2165235104
35524.7524752475,0.0000000000,1123.2644594003,-1.0259491164
35530.1530153015,0.0000000000,1118.2432179258,-0.8332025485
35535.5535553555,0.0000000000,1114.2696363353,-0.6388427106
35540.9540954095,0.0000000000,1111.3449823420,-0.4433749631
35546.3546354635,0.0000000000,1109.4813330318,-0.2473765997
35551.7551755176,0.0000000000,1108.6749699791,-0.0513585610
35557.1557155716,0.0000000000,1108.9234599580,0.1441031427
35562.5562556256,0.0000000000,1110.2257689712,0.3384250010
35567.9567956796,0.0000000000,1112.5747657446,0.5310604965
35573.3573357336,0.0000000000,1115.9605366820,0.7215103577
35578.7578757876,0.0000000000,1120.3626523334,0.9092849687
35584.1584158416,0.0000000000,1125.7753884992,1.0938713410
35589.5589558956,0.0000000000,1132.1735196091,1.2748815190
35594.9594959496,0.0000000000,1139.5380210558,1.4519114395
35600.3600360036,0.0000000000,1147.8479765177,1.6246272769
35605.7605760576,0.0000000000,1157.0777955763,1.7927469076
35611.1611161116,0.0000000000,1167.2016369369,1.9559972114
35616.5616561656,0.0000000000,1178.1944016088,2.1142172123
35621.9621962196,0.0000000000,1190.0287423153,2.2672307313
35627.3627362736,0.0000000000,1202.6735879025,2.4149161481
35632.7632763276,0.0000000000,1216.1016789136,2.5572411683
35638.1638163816,0.0000000000,1230.2856341583,2.6941283831
35643.5643564356,0.0000000000,1245.1913025566,2.8255834705
35648.9648964896,0.0000000000,1260.7945441827,2.9516631527
35654.3654365437,0.0000000000,1277.0636320784,3.0724323071
35659.7659765977,0.0000000000,1293.9708743672,3.1879644060
35665.1665166517,0.0000000000,1311.4896857365,3.2983483358
35670.5670567057,0.0000000000,1329.5892657888,3.4037229298
35675.9675967597,0.0000000000,1348.2447581910,3.5042259590
35681.3681368137,0.0000000000,1367.4290670713,3.6000298594
35686.7686768677,0.0000000000,1387.1189556273,3.6911771027
35692.1692169217,0.0000000000,1407.2897940200,3.7779416976
35697.5697569757,0.0000000000,1427.9167616641,3.8604544069
35702.9702970297,0.0000000000,1448.9780359237,3.9388640330
35708.3708370837,0.0000000000,1470.4542578349,4.0133598138
35713.7713771377,0.0000000000,1492.3221407331,4.0840749454
35719.1719171917,0.0000000000,1514.5593654211,4.1511913332
35724.5724572457,0.0000000000,1537.1527700221,4.2148798740
35729.9729972997,0.0000000000,1560.0775486276,4.2753120436
35735.3735373537,0.0000000000,1583.3247843243,4.3325456568
35740.7740774077,0.0000000000,1606.8697746983,4.3868439653
35746.1746174617,0.0000000000,1630.7017345341,4.4382768801
35751.5751575157,0.0000000000,1654.8016389364,4.4869955937
35756.9756975698,0.0000000000,1679.1613044484,4.5331533509
35762.3762376238,0.0000000000,1703.7626537983,4.5768733445
35767.7767776778,0.0000000000,1728.5921446125,4.6182695730
35773.1773177318,0.0000000000,1753.6411891928,4.6574338378
35778.5778577858,0.0000000000,1778.8941690435,4.6945197126
35783.9783978398,0.0000000000,1804.3438995820,4.7295888726
35789.3789378938,0.0000000000,1829.9765193309,4.7627588564
35794.7794779478,0.0000000000,1855.7814119473,4.7941201822
35800.1800180018,0.0000000000,1881.7539837701,4.8238006472
35805.5805580558,0.0000000000,1907.8822693829,4.8518184680
35810.9810981098,0.0000000000,1934.1560583361,4.8783150666
35816.3816381638,0.0000000000,1960.5711817030,4.9033429117
35821.7821782178,0.0000000000,1987.1140499737,4.9269493025
35827.1827182718,0.0000000000,2013.7857903936,4.9492547130
35832.5832583258,0.0000000000,2040.5715070061,4.9702978665
35837.9837983798,0.0000000000,2067.4659261186,4.9901438339
35843.3843384338,0.0000000000,2094.4650371128,5.0088233940
35848.7848784879,0.0000000000,2121.5650692422,5.0264504212
35854.1854185419,0.0000000000,2148.7560997495,5.0429972806
35859.5859585959,0.0000000000,2176.0348217711,5.0586309487
35864.9864986499,0.0000000000,2203.3949903661,5.0732551229
35870.3870387039,0.0000000000,2230.8302217190,5.0870382348
35875.7875787579,0.0000000000,2258.3381913536,5.0999648851
35881.1881188119,0.0000000000,2285.9135409058,5.1120461203
35886.5886588659,0.0000000000,2313.5486995159,5.1234000569
35891.9891989199,0.0000000000,2341.2505264244,5.1339849055
35897.3897389739,0.0000000000,2369.0041066571,5.1438805431
35902.7902790279,0.0000000000,2396.8092628547,5.1531126640
35908.1908190819,0.0000000000,2424.6624324942,5.1617156567
35913.5913591359,0.0000000000,2452.5605029051,5.1696691878
35918.9918991899,0.0000000000,2480.4983467699,5.1770672270
35924.3924392439,0.0000000000,2508.4754369341,5.1839007430
35929.7929792979,0.0000000000,2536.4885452498,5.1901964912
35935.1935193519,0.0000000000,2564.5349187226,5.1959896869
35940.5940594059,0.0000000000,2592.6131278777,5.2013282327
35945.9945994599,0.0000000000,2620.7134422674,5.2061601108
35951.3951395140,0.0000000000,2648.8418371489,5.2105577495
35956.7956795680,0.0000000000,2676.9908224135,5.2144928976
35962.1962196220,0.0000000000,2705.1617154724,5.2180617501
35967.5967596760,0.0000000000,2733.3526679412,5.2212308132
35972.9972997300,0.0000000000,2761.5584480488,5.2240176213
35978.3978397840,0.0000000000,2789.7777990848,5.2264572771
35983.7983798380,0.0000000000,2818.0092931888,5.2285423932
35989.1989198920,0.0000000000,2846.2510161464,5.2302995036
35994.5994599460,0.0000000000,2874.5021275467,5.2317452460
36000.0000000000,0.0000000000,2902.7565243929,5.2328545921
36005.4005400540,0.0000000000,2931.0196650827,5.2336882580
36010.8010801080,0.0000000000,2959.2896027696,5.2342426819
36016.2016201620,0.0000000000,2987.5561168304,5.2345259449
36021.6021602160,0.0000000000,3015.8253670109,5.2345616426
36027.0027002700,0.0000000000,3044.0932695193,5.2343540465
36032.4032403240,0.0000000000,3072.3606969962,5.2338715519
36037.8037803780,0.0000000000,3100.6244036092,5.2331821836
36043.2043204320,0.0000000000,3128.8847558959,5.2322471873
36048.6048604860,0.0000000000,3157.1394929832,5.2311352758
36054.0054005401,0.0000000000,3185.3853459197,5.2297998968
36059.4059405941,0.0000000000,3213.6267262480,5.2282841505
36064.8064806481,0.0000000000,3241.8566649911,5.2265524550
36070.2070207021,0.0000000000,3270.0792032962,5.2246537177
36075.6075607561,0.0000000000,3298.2884032670,5.2225583499
36081.0081008101,0.0000000000,3326.4874096207,5.2203102518
36086.4086408641,0.0000000000,3354.6741846419,5.2178811934
36091.8091809181,0.0000000000,3382.8445249410,5.2153261693
36097.2097209721,0.0000000000,3411.0039975010,5.2125909948
36102.6102610261,0.0000000000,3439.1483607952,5.2097039453
36108.0108010801,0.0000000000,3467.2757333728,5.2066855746
36113.4113411341,0.0000000000,3495.3839244918,5.2035413187
36118.8118811881,0.0000000000,3523.4757562671,5.2002395466
36124.2124212421,0.0000000000,3551.5507564430,5.1968229007
36129.6129612961,0.0000000000,3579.6083039435,5.1933014577
36135.0135013501,0.0000000000,3607.6459753488,5.1896292679
36140.4140414041,0.0000000000,3635.6614469270,5.1858589918
36145.8145814581,0.0000000000,3663.6572192367,5.1819729698
36151.2151215121,0.0000000000,3691.6321413061,5.1779870832
36156.6156615662,0.0000000000,3719.5862919944,5.1738796041
36162.0162016202,0.0000000000,3747.5178911009,5.1696804380
36167.4167416742,0.0000000000,3775.4241556461,5.1653979494
36172.8172817282,0.0000000000,3803.3076513394,5.1610125136
36178.2178217822,0.0000000000,3831.1670094888,5.1564896872
36183.6183618362,0.0000000000,3859.0054582830,5.1519551062
36189.0189018902,0.0000000000,3886.8154846296,5.1473181750
36194.4194419442,0.0000000000,3914.5995685270,5.1425520420
36199.8199819982,0.0000000000,3942.3610401006,5.1377461103
36205.2205220522,0.0000000000,3970.0931377305,5.1328430887
36210.6210621062,0.0000000000,3997.7999933286,5.1278741109
36216.0216021602,0.0000000000,4025.4788758820,5.1228434767
36221.4221422142,0.0000000000,4053.1301979909,5.1177084949
36226.8226822682,0.0000000000,4080.7579348913,5.1125353411
36232.2232223222,0.0000000000,4108.3520867928,5.1073092126
36237.6237623762,0.0000000000,4135.9204811759,5.1020038219
36243.0243024302,0.0000000000,4163.4613781212,5.0966117865
36248.4248424843,0.0000000000,4190.9709530697,5.0911866357
36253.8253825383,0.0000000000,4218.4485524284,5.0857099851
36259.2259225923,0.0000000000,4245.9014970189,5.0801741803
36264.6264626463,0.0000000000,4273.3204552240,5.0745685289
36270.0270027003,0.0000000000,4300.7091766833,5.0689090323
36275.4275427543,0.0000000000,4328.0688722226,5.0632031209
36280.8280828083,0.0000000000,4355.3984864419,5.0574523223
36286.2286228623,0.0000000000,4382.6974933132,5.0516559521
36291.6291629163,0.0000000000,4409.9628350218,5.0457839308
36297.0297029703,0.0000000000,4437.1971304788,5.0399087745
36302.4302430243,0.0000000000,4464.4002384012,5.0339515495
36307.8307830783,0.0000000000,4491.5695192906,5.0279711342
36313.2313231323,0.0000000000,4518.7065953850,5.0219561149
36318.6318631863,0.0000000000,4545.8119118634,5.0159123391
36324.0324032403,0.0000000000,4572.8828349577,5.0097835178
36329.4329432943,0.0000000000,4599.9221290437,5.0036447234
36334.8334833483,0.0000000000,4626.9288833970,4.9974797148
36340.2340234023,0.0000000000,4653.8992793311,4.9912659995
36345.6345634563,0.0000000000,4680.8385911979,4.9849818530
36351.0351035104,0.0000000000,4707.7462380878,4.9787010645
36356.4356435644,0.0000000000,4734.6158059579,4.9723851491
36361.8361836184,0.0000000000,4761.4506189422,4.9660496058
36367.2367236724,0.0000000000,4788.2528346775,4.9596590904
36372.6372637264,0.0000000000,4815.0216909959,4.9532541004
36378.0378037804,0.0000000000,4841.7516750509,4.9468298845
36383.4383438344,0.0000000000,4868.4516934546,4.9403563775
36388.8388838884,0.0000000000,4895.1160000504,4.9338523417
36394.2394239424,0.0000000000,4921.7427288656,4.9273342057
36399.6399639964,0.0000000000,4948.3333449803,4.9207801733
36405.0405040504,0.0000000000,4974.8923978262,4.9141921787
36410.4410441044,0.0000000000,5001.4144132255,4.9075996691
36415.8415841584,0.0000000000,5027.8992982220,4.9009740178
36421.2421242124,0.0000000000,5054.3476496281,4.8943322979
36426.6426642664,0.0000000000,5080.7612406457,4.8876569449
36432.0432043204,0.0000000000,5107.1413649194,4.8809662029
36437.4437443744,0.0000000000,5133.4833895994,4.8742521073
36442.8442844284,0.0000000000,5159.7896485070,4.8675197386
36448.2448244824,0.0000000000,5186.0575127149,4.8607622352
36453.6453645365,0.0000000000,5212.2904457243,4.8539796423
41260.1260126013,0.0000000000,3150.9141432242,-5.3856273979
41265.5265526553,0.0000000000,3121.8850926179,-5.3656298697
41270.9270927093,0.0000000000,3092.9625801295,-5.3451883004
41276.3276327633,0.0000000000,3064.1512018066,-5.3242564967
41281.7281728173,0.0000000000,3035.4552191491,-5.3028729634
41287.1287128713,0.0000000000,3006.8754772954,-5.2809856934
41292.5292529253,0.0000000000,2978.4162280182,-5.2585775422
41297.9297929793,0.0000000000,2950.0794414368,-5.2356421393
41303.3303330333,0.0000000000,2921.8659297332,-5.2121765826
41308.7308730873,0.0000000000,2893.7822236017,-5.1881420956
41314.1314131413,0.0000000000,2865.8288158363,-5.1635351679
41319.5319531953,0.0000000000,2838.0121754907,-5.1382943158
41324.9324932493,0.0000000000,2810.3333897662,-5.1124766658
41330.3330333033,0.0000000000,2782.7923382270,-5.0860201325
41335.7335733573,0.0000000000,2755.3998387459,-5.0589215429
41341.1341134113,0.0000000000,2728.1529312448,-5.0311233515
41346.5346534653,0.0000000000,2701.0595364894,-5.0026457143
41351.9351935193,0.0000000000,2674.1185279458,-4.9734866333
41357.3357335734,0.0000000000,2647.3415601702,-4.9435431938
41362.7362736274,0.0000000000,2620.7260072129,-4.9128932550
41368.1368136814,0.0000000000,2594.2783896349,-4.8814383376
41373.5373537354,0.0000000000,2568.0031621883,-4.8491596399
41378.9378937894,0.0000000000,2541.9011981178,-4.8160488144
41384.3384338434,0.0000000000,2515.9851804589,-4.7821089856
41389.7389738974,0.0000000000,2490.2532118373,-4.7472544511
41395.1395139514,0.0000000000,2464.7114344103,-4.7115135085
41400.5400540054,0.0000000000,2439.3660412154,-4.6748199366
41405.9405940594,0.0000000000,2414.2190586723,-4.6371543928
41411.3411341134,0.0000000000,2389.2810862498,-4.5984846188
41416.7416741674,0.0000000000,2364.5518677644,-4.5587765160
41422.1422142214,0.0000000000,2340.0431455749,-4.5180438137
41427.5427542754,0.0000000000,2315.7560828225,-4.4761711299
41432.9432943294,0.0000000000,2291.6959630876,-4.4332102249
41438.3438343834,0.0000000000,2267.8742505440,-4.3890707881
41443.7443744374,0.0000000000,2244.2921081508,-4.3437421642
41449.1449144915,0.0000000000,2220.9590406461,-4.2971812876
41454.5454545455,0.0000000000,2197.8801399975,-4.2493704439
41459.9459945995,0.0000000000,2175.0639739892,-4.2002461036
41465.3465346535,0.0000000000,2152.5149044226,-4.1497953973
41470.7470747075,0.0000000000,2130.2436326233,-4.0979698489
41476.1476147615,0.0000000000,2108.2554278685,-4.0447380593
41481.5481548155,0.0000000000,2086.5589637670,-3.9900753755
41486.9486948695,0.0000000000,2065.1623359034,-3.9338841005
41492.3492349235,0.0000000000,2044.0711561704,-3.8762287868
41497.7497749775,0.0000000000,2023.2965750251,-3.8170373352
41503.1503150315,0.0000000000,2002.8474099349,-3.7562149330
41508.5508550855,0.0000000000,1982.7287138435,-3.6937977608
41513.9513951395,0.0000000000,1962.9512403841,-3.6297190175
41519.3519351935,0.0000000000,1943.5260738876,-3.5639874888
41524.7524752475,0.0000000000,1924.4599967533,-3.4965057514
41530.1530153015,0.0000000000,1905.7630849390,-3.4272902637
41535.5535553555,0.0000000000,1887.4455598264,-3.3563108921
41540.9540954095,0.0000000000,1869.5149511173,-3.2835436849
41546.3546354635,0.0000000000,1851.9810634747,-3.2089098739
41551.7551755176,0.0000000000,1834.8561810739,-3.1324982491
41557.1557155716,0.0000000000,1818.1519300681,-3.0542016506
41562.5562556256,0.0000000000,1801.8739738054,-2.9740379429
41567.9567956796,0.0000000000,1786.0319808334,-2.8920215694
41573.3573357336,0.0000000000,1770.6383703838,-2.8080957372
41578.7578757876,0.0000000000,1755.7047005907,-2.7223278142
41584.1584158416,0.0000000000,1741.2385679531,-2.6346430768
41589.5589558956,0.0000000000,1727.2534043197,-2.5451328458
41594.9594959496,0.0000000000,1713.7558784298,-2.4537787333
41600.3600360036,0.0000000000,1700.7498347131,-2.3605655504
41605.7605760576,0.0000000000,1688.2588048105,-2.2655468607
41611.1611161116,0.0000000000,1676.2845373741,-2.1687867433
41616.5616561656,0.0000000000,1664.8364087014,-2.0703021634
41621.9621962196,0.0000000000,1653.9242668986,-1.9701600569
41627.3627362736,0.0000000000,1643.5588839150,-1.8683925236
41632.7632763276,0.0000000000,1633.7485120009,-1.7650397956
41638.1638163816,0.0000000000,1624.4969205416,-1.6602249526
41643.5643564356,0.0000000000,1615.8191337355,-1.5539996755
41648.9648964896,0.0000000000,1607.7149236878,-1.4464409050
41654.3654365437,0.0000000000,1600.1983251175,-1.3376639852
41659.7659765977,0.0000000000,1593.2714904215,-1.2277189791
41665.1665166517,0.0000000000,1586.9364469492,-1.1167586140
41670.5670567057,0.0000000000,1581.2098899251,-1.0048735229
41675.9675967597,0.0000000000,1576.0880560138,-0.8921936303
41681.3681368137,0.0000000000,1571.5747176745,-0.7788113575
41686.7686768677,0.0000000000,1567.6737927091,-0.6648624256
41692.1692169217,0.0000000000,1564.3931867730,-0.5505349129
41697.5697569757,0.0000000000,1561.7291412362,-0.4358674042
41702.9702970297,0.0000000000,1559.6856757372,-0.3210412392
41708.3708370837,0.0000000000,1558.2618695865,-0.2061969780
41713.7713771377,0.0000000000,1557.4575860886,-0.0914739960
41719.1719171917,0.0000000000,1557.2733220870,0.0229909429
41724.5724572457,0.0000000000,1557.7021958559,0.1370917407
41729.9729972997,0.0000000000,1558.7521304434,0.2506709899
41735.3735373537,0.0000000000,1560.4096315444,0.3635858193
41740.7740774077,0.0000000000,1562.6796362987,0.4757214985
41746.1746174617,0.0000000000,1565.5492722442,0.5869347357
41751.5751575157,0.0000000000,1569.0156306508,0.6971296334
41756.9756975698,0.0000000000,1573.0772762504,0.8061981515
41762.3762376238,0.0000000000,1577.7229440938,0.9139733699
41767.7767776778,0.0000000000,1582.9459355756,1.0204038990
41773.1773177318,0.0000000000,1588.7392692791,1.1253908590
41778.5778577858,0.0000000000,1595.0976223174,1.2287985853
41783.9783978398,0.0000000000,1602.0116597583,1.3305620985
41789.3789378938,0.0000000000,1609.4661353143,1.4306755801
41794.7794779478,0.0000000000,1617.4575782890,1.5289530280
41800.1800180018,0.0000000000,1625.9766045089,1.6253973615
41805.5805580558,0.0000000000,1635.0123057157,1.7199890322
41810.9810981098,0.0000000000,1644.5525617514,1.8126148909
41816.3816381638,0.0000000000,1654.5858041716,1.9032634458
41821.7821782178,0.0000000000,1665.1054031971,1.9919068049
41827.1827182718,0.0000000000,1676.0958569025,2.0784682663
41832.5832583258,0.0000000000,1687.5531760495,2.1630399287
41837.9837983798,0.0000000000,1699.4573821374,2.2455297176
41843.3843384338,0.0000000000,1711.8022305168,2.3259160113
41848.7848784879,0.0000000000,1724.5772039895,2.4042354377
41854.1854185419,0.0000000000,1737.7639951042,2.4804906996
41859.5859585959,0.0000000000,1751.3634668559,2.5546841622
41864.9864986499,0.0000000000,1765.3567313544,2.6268274170
41870.3870387039,0.0000000000,1779.7332148433,2.6969299412
41875.7875787579,0.0000000000,1794.4823930583,2.7650250192
41881.1881188119,0.0000000000,1809.5927769551,2.8311169965
41886.5886588659,0.0000000000,1825.0575007156,2.8952793840
41891.9891989199,0.0000000000,1840.8640126032,2.9574774053
41897.3897389739,0.0000000000,1857.0000020113,3.0178132048
41902.7902790279,0.0000000000,1873.4558173408,3.0762651575
41908.1908190819,0.0000000000,1890.2222974549,3.1328811642
41913.5913591359,0.0000000000,1907.2895017650,3.1877120030
41918.9918991899,0.0000000000,1924.6511547596,3.2407867696
41924.3924392439,0.0000000000,1942.2895011485,3.2921450932
41929.7929792979,0.0000000000,1960.2041353741,3.3418098158
41935.1935193519,0.0000000000,1978.3830701728,3.3898644431
41940.5940594059,0.0000000000,1996.8165802086,3.4363429948
41945.9945994599,0.0000000000,2015.4976198146,3.4812276340
41951.3951395140,0.0000000000,2034.4144687667,3.5246081604
41956.7956795680,0.0000000000,2053.5643656741,3.5665430628
41962.1962196220,0.0000000000,2072.9349078041,3.6070166176
41967.5967596760,0.0000000000,2092.5208762340,3.6461385390
41972.9972997300,0.0000000000,2112.3145236091,3.6838716362
41978.3978397840,0.0000000000,2132.3072972871,3.7203094056
41983.7983798380,0.0000000000,2152.4953028919,3.7554679684
41989.1989198920,0.0000000000,2172.8682640515,3.7893894800
41994.5994599460,0.0000000000,2193.4239534263,3.8221412893
42000.0000000000,0.0000000000,2214.1509207286,3.8537021782
42005.4005400540,0.0000000000,2235.0456139091,3.8841784757
42010.8010801080,0.0000000000,2256.1018436616,3.9135156132
42016.2016201620,0.0000000000,2277.3137464510,3.9418303713
42021.6021602160,0.0000000000,2298.6791089831,3.9691204912
42027.0027002700,0.0000000000,2320.1813695188,3.9954074084
42032.4032403240,0.0000000000,2341.8310476463,4.0207569280
